run number,nominal diffusion coeff,nominal lifetime,nominal diffusion length,nominal CNR,estimated CNR,nominal sigma^2_0,estimated sigma^2_0,unweighted fit diffusion slope,unweighted fit diffusion slope stderr,unweighted fit intercept,unweighted fit intercept stderr,weighted fit diffusion slope,weighted fit diffusion slope stderr,weighted fit intercept,weighted fit intercept stderr,nominal diffusion coeff [cm^2/s],unweighted fit diffusion coeff [cm^2/s],unweighted fit diffusion stderr [cm^2/s],weighted fit diffusion coeff [cm^2/s],weighted fit diffusion stderr [cm^2/s]
262,0.010000000000000002,1,0.1,50.0,50.34010070900295,0.18033688011112042,0.17847018843309093,0.02953546356550847,0.004148350560715334,-0.003122390366574503,0.0024606813085341983,0.027239348228132787,0.0040618796203471955,-0.00227596366913636,0.0016515886099951113,0.1,0.14767731782754237,0.02074175280357667,0.1361967411406639,0.020309398101735977
263,0.010000000000000002,1,0.1,50.0,46.98298800491845,0.18033688011112042,0.1813704502275149,0.008082141898676518,0.0054275986225901145,-0.0001962173599203605,0.003219494178556222,0.0063184845066644145,0.004228929833640095,9.340278909719798e-06,0.0018439989629243517,0.1,0.04041070949338259,0.02713799311295057,0.031592422533322076,0.021144649168200472
264,0.010000000000000002,1,0.1,50.0,51.12561981449181,0.18033688011112042,0.17624460611449774,0.028277783837685276,0.005934371436748365,0.002339627631596071,0.0035200971225989863,0.026136846898778623,0.005224397410158773,0.0030639582966749544,0.0021712196587706503,0.1,0.1413889191884264,0.02967185718374182,0.1306842344938931,0.026121987050793865
265,0.010000000000000002,1,0.1,50.0,48.747256016966745,0.18033688011112042,0.18266702216832506,0.01827060309658201,0.004618409859873097,-0.002686156595428037,0.002739506859656556,0.018021887228442984,0.004577671050517276,-0.0027431286723376912,0.0019238709985784977,0.1,0.09135301548291004,0.02309204929936548,0.09010943614221492,0.022888355252586378
266,0.010000000000000002,1,0.1,50.0,49.36759482854154,0.18033688011112042,0.18762585949103694,0.02529254731879175,0.004541806723829056,-0.007889819357600402,0.002694068099773599,0.019531115267811566,0.005381045437449349,-0.0057721750953403615,0.0022227734361361553,0.1,0.12646273659395874,0.02270903361914528,0.09765557633905783,0.026905227187246746
267,0.010000000000000002,1,0.1,50.0,52.25826432665606,0.18033688011112042,0.17912031458461583,0.012597881274840248,0.0035903203077680703,0.0026427188013732473,0.0021296739375498233,0.01320399458355902,0.003507168522643184,0.002250849275616868,0.001457811059850307,0.1,0.06298940637420124,0.017951601538840352,0.0660199729177951,0.017535842613215922
268,0.010000000000000002,1,0.1,50.0,49.800245103384675,0.18033688011112042,0.178524117266361,0.02825621628240114,0.005864442754102676,-0.0012019330512677345,0.003478617455006238,0.02532079644867103,0.005124281966140453,-3.5929298870143993e-05,0.002106185748549335,0.1,0.1412810814120057,0.029322213770513382,0.12660398224335515,0.025621409830702265
269,0.010000000000000002,1,0.1,50.0,51.007056672656496,0.18033688011112042,0.18029982686738297,0.012285576113763106,0.0035989285412767616,0.001869815783808828,0.0021347800921489375,0.015292305375293549,0.0043488386701862215,0.0008045414157117569,0.0018161686663198538,0.1,0.061427880568815534,0.017994642706383807,0.07646152687646773,0.021744193350931106
270,0.010000000000000002,1,0.1,50.0,52.27166829092613,0.18033688011112042,0.1834854011619595,0.00911916100695001,0.004513583812996318,0.000479933418647827,0.002677327087136863,0.008765012061567719,0.005373862404304837,0.0007093194358426049,0.0022100744052628084,0.1,0.04559580503475005,0.02256791906498159,0.043825060307838594,0.026869312021524185
271,0.010000000000000002,1,0.1,50.0,54.225699150391,0.18033688011112042,0.17520187141200658,0.022888666627830574,0.004708994826638273,0.003997644609686327,0.0027932392362459693,0.02493004993307591,0.004230450310498705,0.003409817578424529,0.0017805253686647917,0.1,0.11444333313915286,0.023544974133191364,0.12465024966537953,0.021152251552493524
272,0.010000000000000002,1,0.1,50.0,47.71505718384512,0.18033688011112042,0.17609087604946438,0.018151656867764446,0.005863376571786465,0.0018954312679277342,0.0034779850265606203,0.01673856812592856,0.005975085728814275,0.0026766976197868447,0.0025766001036246007,0.1,0.09075828433882223,0.029316882858932324,0.0836928406296428,0.029875428644071375
273,0.010000000000000002,1,0.1,50.0,50.98571668885374,0.18033688011112042,0.18041977684826901,0.01905059126787313,0.0034340160898817924,0.0017686226699332426,0.002036958806133471,0.022631105304854016,0.0033030937913510723,0.0003693764363787229,0.001465462148864532,0.1,0.09525295633936563,0.017170080449408962,0.11315552652427008,0.01651546895675536
274,0.010000000000000002,1,0.1,50.0,42.42215691552272,0.18033688011112042,0.18094569310788097,0.019397792849227716,0.003174880379673981,0.0007211863802365787,0.0018832470141454426,0.01955284445405199,0.003852357066961834,0.000649039329591801,0.0016712456530038364,0.1,0.09698896424613858,0.015874401898369906,0.09776422227025995,0.019261785334809167
275,0.010000000000000002,1,0.1,50.0,51.77515821346898,0.18033688011112042,0.17998979859536596,0.019242411606055436,0.004644462462491843,0.0007229323078876302,0.002754960508369302,0.02110962637969091,0.004532123824532938,0.00015941255885789057,0.0019231453988912029,0.1,0.09621205803027717,0.023222312312459213,0.10554813189845455,0.02266061912266469
276,0.010000000000000002,1,0.1,50.0,52.611454893239866,0.18033688011112042,0.18159080627951804,0.020469991517716255,0.004457676325127068,-0.0006749752132943748,0.0026441643858671703,0.019651443909032888,0.004912467261392547,-0.0003503603472688882,0.002067833534614565,0.1,0.10234995758858127,0.02228838162563534,0.09825721954516443,0.02456233630696273
277,0.010000000000000002,1,0.1,50.0,47.95222251305971,0.18033688011112042,0.18118808258396626,0.024669956481766495,0.006169741267941119,-0.0011213771689096534,0.0036597116840330107,0.02653417833678573,0.005854631429535986,-0.0019513533282020665,0.0024857430520644,0.1,0.12334978240883247,0.030848706339705594,0.13267089168392865,0.029273157147679925
278,0.010000000000000002,1,0.1,50.0,56.999916111670785,0.18033688011112042,0.17576688956312123,0.018994770094032918,0.00540387013625628,0.003784245939096333,0.0032054191282568554,0.021070694096805235,0.005533635754981748,0.002985225043367252,0.0022372274726598237,0.1,0.09497385047016459,0.0270193506812814,0.10535347048402617,0.02766817877490874
279,0.010000000000000002,1,0.1,50.0,55.670651518580456,0.18033688011112042,0.17471829838491107,0.018331014368792226,0.0024805310629328883,0.002734919039375102,0.0014713791258627138,0.020267219465126447,0.00270336383505201,0.0019084073058575864,0.0011419624164857914,0.1,0.09165507184396113,0.01240265531466444,0.10133609732563223,0.013516819175260049
280,0.010000000000000002,1,0.1,50.0,44.8786895407837,0.18033688011112042,0.17997905659838667,0.020767203740270558,0.00606757305463939,-0.002121791716789105,0.003599108461350078,0.021007262825539955,0.0053902672182312,-0.0023355881217232057,0.0023842209056954065,0.1,0.10383601870135278,0.03033786527319695,0.10503631412769977,0.026951336091156
281,0.010000000000000002,1,0.1,50.0,49.48964144573917,0.18033688011112042,0.18413173471598515,0.015443224928604345,0.005301162597404293,-0.0027866875941917695,0.0031444959932903985,0.012851365560150221,0.005214810229826601,-0.0014667405625902387,0.002233983680468834,0.1,0.07721612464302172,0.02650581298702146,0.0642568278007511,0.026074051149133002
282,0.010000000000000002,1,0.1,50.0,49.930686649298835,0.18033688011112042,0.1783905649434197,0.011591438782097868,0.006453224101526153,0.0032856209204305325,0.003827865483882732,0.013283876431401493,0.005865217762408575,0.002550795002981607,0.00249007933045142,0.1,0.057957193910489334,0.032266120507630766,0.06641938215700746,0.029326088812042878
283,0.010000000000000002,1,0.1,50.0,57.535128289930825,0.18033688011112042,0.17886423955487854,0.01593506848937046,0.003474240608189428,0.001494830585219581,0.002060818824445743,0.018483546791959203,0.0030306187481617,0.0004748060874920322,0.0012012538949127663,0.1,0.0796753424468523,0.01737120304094714,0.09241773395979602,0.015153093740808499
284,0.010000000000000002,1,0.1,50.0,58.07323660353932,0.18033688011112042,0.1760782262700501,0.02040919287234946,0.004816397643770663,0.002089251292823914,0.0028569474741910322,0.02255584838387651,0.003962839429035819,0.0011214510706642731,0.00164116188864211,0.1,0.10204596436174729,0.024081988218853313,0.11277924191938254,0.019814197145179097
285,0.010000000000000002,1,0.1,50.0,51.49105595327467,0.18033688011112042,0.18422222017288178,0.02104014551212867,0.006008951062413732,-0.004630960722554726,0.003564335594778783,0.015599257206674029,0.005950065357424582,-0.002751741941784374,0.002446214424176171,0.1,0.10520072756064333,0.030044755312068662,0.07799628603337014,0.029750326787122913
286,0.010000000000000002,1,0.1,50.0,57.10810159336467,0.18033688011112042,0.17935696359315423,0.025596838200972704,0.004798070868854831,-0.00033033604485694854,0.002846076562530827,0.02100479951607382,0.004046370481941144,0.0015768241993304797,0.0016400417868308787,0.1,0.1279841910048635,0.023990354344274153,0.1050239975803691,0.020231852409705715
287,0.010000000000000002,1,0.1,50.0,51.56814292185882,0.18033688011112042,0.18183315407280015,0.013336644118754085,0.0047286667836721336,0.0009426296613995909,0.0028049080709471427,0.017434284303344923,0.005449656511913865,-0.0004941774635423522,0.002223467721701526,0.1,0.06668322059377042,0.023643333918360664,0.0871714215167246,0.027248282559569327
288,0.010000000000000002,1,0.1,50.0,44.65448594737408,0.18033688011112042,0.1844572885389813,0.018677688564996048,0.004723720604815801,-0.0034246463286976836,0.002801974141019498,0.017104914912375396,0.004890893707446092,-0.0029256351321449102,0.0020960030416188455,0.1,0.09338844282498024,0.023618603024079005,0.08552457456187698,0.024454468537230455
289,0.010000000000000002,1,0.1,50.0,54.45379533669139,0.18033688011112042,0.17919908809004512,0.01864469264160209,0.005481089884132858,0.0016198322743873157,0.0032512236444057637,0.022621868366438133,0.005312982221060113,0.0005367704838005359,0.002200131771101042,0.1,0.09322346320801043,0.027405449420664287,0.11310934183219065,0.026564911105300563
290,0.010000000000000002,1,0.1,50.0,50.67229369535904,0.18033688011112042,0.18271584877894653,0.020182730570934275,0.004475720915177602,-0.0024942585790722472,0.002654867913644691,0.01749283584426639,0.004403148638902166,-0.0015982001391006999,0.0018632333569144816,0.1,0.10091365285467137,0.02237860457588801,0.08746417922133196,0.022015743194510832
291,0.010000000000000002,1,0.1,50.0,51.940274895956414,0.18033688011112042,0.17975534354845085,0.01629621216834941,0.006933177668086951,-0.00020479201968953177,0.004112560027633352,0.01503413168433335,0.005161364067860171,0.000592937121291963,0.0020448097736632635,0.1,0.08148106084174705,0.034665888340434756,0.07517065842166674,0.025806820339300856
292,0.010000000000000002,1,0.1,50.0,51.92778149861105,0.18033688011112042,0.17801755882393488,0.030532746926221013,0.003651814427159992,-0.0013316706612467501,0.0021661504667046735,0.026778399408262703,0.0030717856806818217,0.00016337143665543776,0.0012411900441531682,0.1,0.15266373463110505,0.01825907213579996,0.1338919970413135,0.015358928403409109
293,0.010000000000000002,1,0.1,50.0,49.84653535863487,0.18033688011112042,0.17636142589830953,0.02587854958311863,0.0037204488874748552,0.0012424672945484652,0.0022068624391251034,0.02703055440843009,0.003583831846821838,0.0008442803176711795,0.0015519230909228656,0.1,0.12939274791559316,0.018602244437374276,0.13515277204215045,0.01791915923410919
294,0.010000000000000002,1,0.1,50.0,61.91079650592063,0.18033688011112042,0.17952560178398547,0.03150195169094813,0.004107638230997198,-0.0025440504155396088,0.002436531934632919,0.029023110845023143,0.0038465949943638092,-0.0016908110943658677,0.001485929407540639,0.1,0.15750975845474066,0.02053819115498599,0.1451155542251157,0.019232974971819045
295,0.010000000000000002,1,0.1,50.0,46.76257310757098,0.18033688011112042,0.17341438251069474,0.03373777349055414,0.0056054387552431344,-7.433391183225488e-05,0.003324983790372218,0.030689573286570862,0.005088398358387064,0.0011985972195221288,0.002178274795024001,0.1,0.16868886745277067,0.02802719377621567,0.1534478664328543,0.025441991791935317
296,0.010000000000000002,1,0.1,50.0,46.435556455697196,0.18033688011112042,0.17865181751212564,0.02359518502475618,0.004143557597714876,0.0013268749336333985,0.0024578382618111443,0.0230435511981762,0.003154414188931169,0.0016397664180141853,0.0013228583461624736,0.1,0.11797592512378091,0.02071778798857438,0.115217755990881,0.015772070944655842
297,0.010000000000000002,1,0.1,50.0,47.71975143940595,0.18033688011112042,0.1795716052231171,0.016814650908335973,0.005233923502236426,0.002134997725130563,0.0031046117110291155,0.018830821677254014,0.0043496900393237125,0.001336957267149269,0.0018549949522805025,0.1,0.08407325454167985,0.026169617511182127,0.09415410838627006,0.02174845019661856
298,0.010000000000000002,1,0.1,50.0,56.99107173546771,0.18033688011112042,0.17837907279959334,0.024962785617797755,0.004571383518366838,0.0012966853780085764,0.002711612196980496,0.024716467625665612,0.0035317459645493243,0.0015650303881129734,0.0015195711254063242,0.1,0.12481392808898878,0.02285691759183419,0.12358233812832806,0.01765872982274662
299,0.010000000000000002,1,0.1,50.0,54.43849011167012,0.18033688011112042,0.18375837859090746,0.016919718134545892,0.0056686808418642265,-0.0036686091249284883,0.0033624971630208367,0.01272417454886571,0.004270300563724787,-0.0021994978420279195,0.001729869269458148,0.1,0.08459859067272946,0.028343404209321132,0.06362087274432854,0.021351502818623934
300,0.010000000000000002,1,0.1,50.0,47.32433653724902,0.18033688011112042,0.180898784530508,0.013619277490976741,0.00627496115276454,0.001496178998199344,0.0037221250698068658,0.01723178638211287,0.005005306072178908,-0.00017360231233142637,0.0020866415744520543,0.1,0.06809638745488371,0.0313748057638227,0.08615893191056435,0.025026530360894538
301,0.010000000000000002,1,0.1,50.0,54.376289001000636,0.18033688011112042,0.18333567215863375,0.0121989698990425,0.004804887055489576,-0.00017674077572839807,0.002850119726868584,0.010134392276789948,0.005204565900079593,0.00035281598591483916,0.0022015107250527946,0.1,0.06099484949521251,0.02402443527744788,0.05067196138394974,0.026022829500397963
302,0.010000000000000002,1,0.1,50.0,45.72513417841505,0.18033688011112042,0.1792265845095345,0.02274681870132713,0.00333443840311664,0.0007245531350138154,0.0019778922087030377,0.022654180699577788,0.002690446067439461,0.000800982211749113,0.0011432661296211862,0.1,0.11373409350663564,0.016672192015583197,0.11327090349788893,0.013452230337197306
303,0.010000000000000002,1,0.1,50.0,51.503113407741665,0.18033688011112042,0.18259115268898776,0.03147857303065067,0.0040586562602863765,-0.006945136452097546,0.002407477249398577,0.025858920692646368,0.0052896823365290654,-0.004935609432430006,0.002158700577270325,0.1,0.15739286515325335,0.020293281301431883,0.12929460346323185,0.026448411682645327
304,0.010000000000000002,1,0.1,50.0,51.64364065709985,0.18033688011112042,0.18470345885497025,0.012686182897917715,0.004374826082903364,-0.0020173330199112515,0.0025950200236770455,0.013258856462708066,0.0035693430262104067,-0.0019971045993613283,0.0014826128676617418,0.1,0.06343091448958857,0.02187413041451682,0.06629428231354033,0.017846715131052033
305,0.010000000000000002,1,0.1,50.0,53.09376235398083,0.18033688011112042,0.17967958229436212,0.017806954502758387,0.004172934492421948,0.0014175512834215063,0.002475263784232761,0.020000332470321295,0.003677857802871577,0.0005492636890554071,0.0014867558574759082,0.1,0.08903477251379192,0.020864672462109744,0.10000166235160647,0.018389289014357883
306,0.010000000000000002,1,0.1,50.0,53.77540641265442,0.18033688011112042,0.1845298737387003,0.01245177777240434,0.005247233926445621,0.0006560011568041031,0.003112507068854077,0.016440466086588668,0.004291244684410301,-0.0008764826166156619,0.0017396129274339109,0.1,0.06225888886202171,0.026236169632228107,0.08220233043294334,0.021456223422051505
307,0.010000000000000002,1,0.1,50.0,55.94775714077647,0.18033688011112042,0.18852586038972696,0.013150956993079093,0.00734597700286686,-0.005185850843543098,0.0043574206276239934,0.01168508906347244,0.006865714407318341,-0.004321888323585215,0.00290805928599147,0.1,0.06575478496539545,0.0367298850143343,0.0584254453173622,0.034328572036591704
308,0.010000000000000002,1,0.1,50.0,53.201925757978465,0.18033688011112042,0.1818043032704756,0.02167748822397865,0.006949863991523483,-0.0021882037471501487,0.00412245787102616,0.017807459162682,0.005907026567422497,-0.0006325505246755167,0.0024414047917826654,0.1,0.10838744111989325,0.03474931995761742,0.08903729581341001,0.02953513283711249
309,0.010000000000000002,1,0.1,50.0,59.181773452199415,0.18033688011112042,0.18124589380292003,0.015786292201597885,0.007120254373957464,0.002265657556844259,0.00422352850695067,0.02256649165629026,0.0067033084305997935,-0.00031850283829249436,0.002668069931924572,0.1,0.07893146100798942,0.03560127186978732,0.11283245828145129,0.033516542152998964
310,0.010000000000000002,1,0.1,50.0,51.77854890095705,0.18033688011112042,0.1797909256728373,0.01831474121941464,0.0036199469000260287,0.0016453786497879937,0.0021472475733208926,0.019381194156122508,0.003639263695713438,0.0013407636090175983,0.0015065363327653445,0.1,0.0915737060970732,0.018099734500130145,0.09690597078061254,0.01819631847856719
311,0.010000000000000002,1,0.1,50.0,49.48582748913454,0.18033688011112042,0.17860178894441484,0.015833757649525857,0.003940338726958271,0.0030282975471315737,0.0023372947181801605,0.01918972022530248,0.003592920056249601,0.001723510371742414,0.0014929162384159625,0.1,0.07916878824762928,0.019701693634791358,0.09594860112651239,0.017964600281248005
312,0.010000000000000002,1,0.1,50.0,52.56107202810508,0.18033688011112042,0.1837143102726944,0.022239507680754583,0.005604428609179266,-0.003574382986043262,0.003324384601007223,0.020412533202144343,0.005334943527471382,-0.0028976632262768904,0.0021937604459472187,0.1,0.1111975384037729,0.028022143045896328,0.10206266601072171,0.026674717637356907
313,0.010000000000000002,1,0.1,50.0,45.44143531675993,0.18033688011112042,0.1750545916648227,0.02161372592491416,0.004282062938972008,0.0017562150339344605,0.0025399956155292944,0.022199988431299368,0.003423783131431459,0.0015543900581974747,0.0014252414240576371,0.1,0.1080686296245708,0.02141031469486004,0.11099994215649683,0.017118915657157296
314,0.010000000000000002,1,0.1,50.0,45.26162766072927,0.18033688011112042,0.17789179150549048,0.03634405011017609,0.006093003662457764,-0.0003665416051419571,0.0036141931607763834,0.03422731805425801,0.00575737691092589,0.0006561529176481807,0.002364143418561635,0.1,0.18172025055088045,0.030465018312288816,0.17113659027129002,0.02878688455462945
315,0.010000000000000002,1,0.1,50.0,49.75237644038516,0.18033688011112042,0.18356003307342636,0.01830831341097737,0.007025769635546606,-0.001991259930771085,0.004167482898859811,0.01806203689232232,0.0059159690740348105,-0.002345005398204275,0.0024402381025130492,0.1,0.09154156705488685,0.03512884817773303,0.0903101844616116,0.029579845370174055
316,0.010000000000000002,1,0.1,50.0,60.56471341754833,0.18033688011112042,0.18370664855377597,0.015402688081160028,0.004001130192335416,-0.00014055912496123554,0.0023733544533405737,0.01626253915293298,0.003755785856327969,-0.0005791394603934962,0.0014917114913551581,0.1,0.07701344040580013,0.02000565096167708,0.0813126957646649,0.018778929281639843
317,0.010000000000000002,1,0.1,50.0,46.58147535462115,0.18033688011112042,0.17750021226729742,0.023632333442314225,0.0034958432163668465,-0.000590199096058449,0.0020736328654434246,0.02194639499872117,0.002747402717274404,0.00012716777884887913,0.0011696057666625165,0.1,0.11816166721157113,0.017479216081834233,0.10973197499360583,0.013737013586372018
318,0.010000000000000002,1,0.1,50.0,48.98813950708759,0.18033688011112042,0.180118832902454,0.02102283686193411,0.004033933576112185,-0.002627508207296069,0.002392812469758127,0.017737993168642795,0.002947097870532092,-0.0014115757493168763,0.0012822047235543591,0.1,0.10511418430967055,0.020169667880560925,0.08868996584321397,0.014735489352660459
319,0.010000000000000002,1,0.1,50.0,59.94803340486782,0.18033688011112042,0.1792968697804686,0.020269313124759665,0.004710032411458174,0.0023636931438539193,0.002793854701485703,0.02304938077485375,0.004475929883528886,0.0015038995034857038,0.0018272183963298867,0.1,0.10134656562379832,0.02355016205729087,0.11524690387426874,0.02237964941764443
320,0.010000000000000002,1,0.1,50.0,51.36529998220212,0.18033688011112042,0.18738840946645907,0.015503656172716228,0.00548988635494297,-0.0044331570184486,0.0032564414559158347,0.012041517474677505,0.006564605342702432,-0.0033967791098475243,0.002684726849137668,0.1,0.07751828086358115,0.027449431774714848,0.06020758737338753,0.03282302671351216
321,0.010000000000000002,1,0.1,50.0,55.965799205979884,0.18033688011112042,0.17964578468090722,0.021068783945808387,0.003862310597945064,0.00138581965765579,0.002291010693772738,0.021337813928826742,0.003621495676635057,0.0010164624135302115,0.0015003471045676607,0.1,0.10534391972904193,0.01931155298972532,0.1066890696441337,0.018107478383175286
322,0.010000000000000002,1,0.1,50.0,55.51721612485431,0.18033688011112042,0.17946383862758805,0.01321791576998599,0.006199448945511747,0.005274273704518655,0.0036773334172612165,0.014495055516434147,0.0058488817195280745,0.004809893579476134,0.0023870671876315367,0.1,0.06608957884992996,0.030997244727558732,0.07247527758217073,0.029244408597640374
323,0.010000000000000002,1,0.1,50.0,66.92515270714203,0.18033688011112042,0.18246728254312425,0.015893991224476427,0.007414758183823187,0.0012967230224474645,0.004398219630476095,0.01786640020371,0.005738992580599896,0.0002031096388539805,0.002280397181013131,0.1,0.07946995612238213,0.03707379091911594,0.08933200101855,0.028694962902999478
324,0.010000000000000002,1,0.1,50.0,54.247260311708,0.18033688011112042,0.18547825328883438,0.01733103368843902,0.004805904375484679,-0.002826651213312538,0.002850723171601643,0.014505390434492355,0.0037448987035152074,-0.0016491227958262396,0.0015798041232314198,0.1,0.0866551684421951,0.024029521877423392,0.07252695217246177,0.018724493517576036
325,0.010000000000000002,1,0.1,50.0,47.818495764591376,0.18033688011112042,0.18101576721501267,0.009731013016636338,0.006010268394825348,0.0026913467331141265,0.003565116998181158,0.015473536299561233,0.005185456977352752,0.00029614143464623164,0.002257459235725562,0.1,0.04865506508318169,0.03005134197412674,0.07736768149780616,0.025927284886763758
326,0.010000000000000002,1,0.1,50.0,52.63633089181807,0.18033688011112042,0.18231891248262994,0.02300250752248665,0.00795361464168215,-0.001326616755621346,0.004717853661985682,0.02218707174340242,0.0064384577102062695,-0.0014082620315828479,0.002749660066033416,0.1,0.11501253761243324,0.03976807320841075,0.11093535871701209,0.03219228855103135
327,0.010000000000000002,1,0.1,50.0,49.543203278015234,0.18033688011112042,0.18273372261258075,0.025142841606192796,0.0064555996750485295,-0.0037711927059608553,0.0038292746052378352,0.021092410846748857,0.004993909013650127,-0.002016323519305933,0.002122117702371623,0.1,0.12571420803096398,0.03227799837524265,0.10546205423374427,0.024969545068250637
328,0.010000000000000002,1,0.1,50.0,55.189776426613456,0.18033688011112042,0.1768356900847896,0.024291520196422216,0.005012457313798041,0.0017307726352098728,0.002973244387466019,0.027791057438749694,0.004203932885858503,0.00033895857668237534,0.0016972230055506124,0.1,0.12145760098211107,0.025062286568990202,0.13895528719374847,0.021019664429292515
329,0.010000000000000002,1,0.1,50.0,48.80147337057104,0.18033688011112042,0.18116902361643394,0.020374493121908577,0.005137457555458487,-0.0023005821567378126,0.003047390907562208,0.016505572090185227,0.004500885338819406,-0.0006341218708872077,0.0019240005940789862,0.1,0.10187246560954288,0.025687287777292435,0.08252786045092614,0.02250442669409703
330,0.010000000000000002,1,0.1,50.0,51.91230907829437,0.18033688011112042,0.18299980364503354,0.025567227383018816,0.006899525382366954,-0.004337389500587777,0.004092598467189345,0.023918124659203878,0.005902466779177332,-0.003498201391558484,0.0025243729541527234,0.1,0.12783613691509407,0.03449762691183477,0.11959062329601937,0.029512333895886658
331,0.010000000000000002,1,0.1,50.0,48.32064166487473,0.18033688011112042,0.18034192781483277,0.01985367645827113,0.004156618626504296,0.003494001732774049,0.0024655856855020706,0.02234728966074278,0.004681640009721014,0.002456723245190463,0.0019974812696612093,0.1,0.09926838229135564,0.02078309313252148,0.11173644830371389,0.02340820004860507
332,0.010000000000000002,1,0.1,50.0,58.8778473848352,0.18033688011112042,0.17970892272978595,0.012912574082794517,0.002921090586874686,0.0015445807615820824,0.0017327062654073932,0.015783628643141343,0.0033216865970611686,0.0005426569202502357,0.0013550790992176852,0.1,0.06456287041397259,0.014605452934373429,0.07891814321570671,0.01660843298530584
333,0.010000000000000002,1,0.1,50.0,47.28381264021735,0.18033688011112042,0.17654569468362,0.01942094546203553,0.005905032060096731,0.00475429542682042,0.0035026938548003575,0.01865229182096323,0.007577677717347431,0.00530604807215038,0.0033092598989197326,0.1,0.09710472731017764,0.029525160300483654,0.09326145910481613,0.037888388586737154
334,0.010000000000000002,1,0.1,50.0,48.98556466857424,0.18033688011112042,0.1790774630524914,0.02505577309161855,0.006680845765449026,-0.0019969222048425534,0.003962884057080625,0.02298421215461531,0.0050356008205340065,-0.0011568670245572842,0.0021612622768221153,0.1,0.12527886545809275,0.03340422882724513,0.11492106077307655,0.025178004102670033
335,0.010000000000000002,1,0.1,50.0,48.38438706186027,0.18033688011112042,0.17751487088049275,0.026013313007380162,0.004203283085698362,-0.0006137725256239093,0.002493265690080057,0.025072107863588333,0.0032480978897964645,-0.00027900261715309597,0.0013335908314955787,0.1,0.1300665650369008,0.021016415428491808,0.12536053931794164,0.01624048944898232
336,0.010000000000000002,1,0.1,50.0,46.315750091726116,0.18033688011112042,0.18330183088754262,0.022720826490326907,0.0032901947002486436,-0.001870180242901644,0.001951648126609637,0.02003164278238312,0.003132457446010515,-0.0007424983432188807,0.0013473897014878956,0.1,0.11360413245163453,0.016450973501243218,0.1001582139119156,0.015662287230052575
337,0.010000000000000002,1,0.1,50.0,51.07566680650306,0.18033688011112042,0.18723146208424704,0.02298557766239158,0.004025475863332596,-0.004681257873616486,0.0023877955996925234,0.01889645907021746,0.004805766667147927,-0.0032551099223198155,0.0020229155415698924,0.1,0.1149278883119579,0.020127379316662978,0.09448229535108729,0.02402883333573963
338,0.010000000000000002,1,0.1,50.0,50.66790976912524,0.18033688011112042,0.1801823608350307,0.023097080975025244,0.005504185979267378,-0.003136266739325831,0.0032649235785761873,0.016542320150428173,0.005227983690567423,-0.001187572351002144,0.002166603060121113,0.1,0.11548540487512621,0.02752092989633689,0.08271160075214086,0.026139918452837113
339,0.010000000000000002,1,0.1,50.0,53.275460435982964,0.18033688011112042,0.17583453798936835,0.02384163660697249,0.004191045565933274,0.002910249110430251,0.0024860067480721336,0.022895292059650588,0.004341024922387169,0.003091735391953331,0.0017812040292252461,0.1,0.11920818303486244,0.02095522782966637,0.11447646029825294,0.021705124611935845
340,0.010000000000000002,1,0.1,50.0,50.524334877908004,0.18033688011112042,0.1819560873264168,0.006292220846997201,0.004187011570228135,0.0029136992216011962,0.0024836138987492378,0.00848869123138671,0.0035440535541162027,0.0017985785248168058,0.001483771988622498,0.1,0.031461104234986,0.020935057851140675,0.04244345615693355,0.017720267770581014
341,0.010000000000000002,1,0.1,50.0,56.28918725653272,0.18033688011112042,0.17842561259099557,0.030637903459664023,0.003200067499417498,-0.002198024561256979,0.0018981872835034876,0.03118991575124034,0.0036492158917396855,-0.002296884545010833,0.0014954630647654838,0.1,0.15318951729832012,0.016000337497087486,0.1559495787562017,0.018246079458698425
342,0.010000000000000002,1,0.1,50.0,50.983048933983376,0.18033688011112042,0.17674729154305469,0.03246157643608204,0.007265712666633755,-0.0013147893144013108,0.004309810149912426,0.029329567306143053,0.005425909461389583,0.00023594569306282847,0.002221266724011043,0.1,0.16230788218041017,0.03632856333316877,0.14664783653071528,0.027129547306947915
343,0.010000000000000002,1,0.1,50.0,50.61527109553509,0.18033688011112042,0.17759384343496382,0.023275648209333553,0.006993424452073147,0.003014419438188102,0.004148296673580787,0.028593243469685763,0.005272048124897379,0.0009663775217133414,0.0023126190288487417,0.1,0.11637824104666777,0.03496712226036573,0.14296621734842882,0.026360240624486896
344,0.010000000000000002,1,0.1,50.0,53.33791433502265,0.18033688011112042,0.1757449881868952,0.02371802842635482,0.006402395568970421,0.0015142193125107723,0.003797715471686428,0.02557628337853106,0.005157889391666714,0.0007861485822227734,0.002147734146251338,0.1,0.1185901421317741,0.0320119778448521,0.12788141689265528,0.02578944695833357
345,0.010000000000000002,1,0.1,50.0,52.8944705873893,0.18033688011112042,0.1825069096924683,0.019809399609599047,0.006319310958583371,-0.00021477854077798543,0.003748432089095202,0.02097698144435816,0.005134134587261534,-0.000715590002770211,0.0021481814344052456,0.1,0.09904699804799523,0.031596554792916856,0.1048849072217908,0.02567067293630767
